Text,Label
عباس آخوندی، وزیر مسکن روحانی: حضرت استاد جلیلی! آیا من یک کلمه درباره نساختن مسکن مهر گفته‌ام؟ شما که به‌ظاهر متشرع هستید، چه حجت شرعی دارید؟,سیاست
چاپ بنر‌های تخریبی علیه پزشکیان / پزشکیان: از رای مردم ترسیده‌اند، باطن خود را آشکار کرده‌اند/ آقای جلیلی! ‏از نرده‌بان پلاکارد‌های دروغ نمی‌توان به پشت بام پاستور رسید,سیاست
تبلیغات علنی معاون فعلی رئیس جمهور با امکانات دولتی,سیاست
تمرکز مجدد جلیلی بر بازار صیفی‌جات روسیه: به خاطر اختلاف اروپا با روسیه، یک بازار ۱۱ میلیارد دلاری بر روی ما باز شده,سیاست
محمد فاضلی، جامعه شناس: ‏در نگاه سعید جلیلی و همراهانش، آن ۶۰ درصد که رأی ندادند، هیچ اهمیتی ندارند/ مردم در نظر این فرقه، همان ده پانزده درصدی هستند که خودی و گوش به فرمان باشند,سیاست
پروژه مظلوم نمایی جلیلی شکست خود/ قوه قضاییه: دروغ و کذب است,سیاست
عکس/ اتوبوس‌های شهرداری تهران در شهرک محلاتی ‏جهت انتقال مردم به مصلی تهران؛ ‏همایش حامیان جلیلی,سیاست
رحمان قهرمانپور، تحلیلگر کمپین‌های انتخاباتی: جلیلی در مناظره دیشب آرامش نداشت؛ لرزش دستانش و آب خوردن‌های مکرر نشان می‌داد شدیدا تحت فشار و عصبانی است/ جلیلی همزمان نقش چالشگر دولت روحانی و مدافع دولت رئیسی را ایفا می‌کرد؛ ایفای همزمان این دو نقش نه ممکن است و نه باور پذیر,سیاست
اکبر نبوی، روزنامه نگار اصولگرا: باند [جلیلی] برای کل ایران برنامه دارد؛ قوه‌ی مجریه را سنگر اول برای فتح‌های بعدی می‌دانند,سیاست
[جلیلی] علاقمند به گرم شدن روابط ایران و عربستان نبود؛ مخالفت‌ها به حدی بود که مجبور شدم برای شرکت در مراسم ترحیم ولیعهد سعودی، از رهبری اجازه بگیرم / ۱۳ سال فرصت از بین رفت,سیاست
جلیلی با مذاکرات محرمانه ما با امریکا مخالفت می‌کرد، چون فکر می‌کرد ما رقیب او هستیم / جلیلی حتی پس از مجوز رهبری می‌گفت نظر آقا این نیست / نهایتا احمدی نژاد نامه زد و گفت که من حضور داشتم که رهبری چنین مجوزی برای مذاکره با امریکا دادند,سیاست
آیا اطرافیان جلیلی پشت حمله به سفارت انگلیس بودند؟ / صالحی: عده‌ای می‌خواستند با این حمله، دولت احمدی نژاد را زمین بزنند / شما بروید ببینید نظر برخی مسئولان در آن زمان در رابطه با این ماجرا چه بود,سیاست
یه جلیلی گفتم اگر امریکا با شما راه بیاید، با مذاکرات محرمانه ما با واشنگتن همراهی می‌کنید؟ / قبول کرد؛ به امریکا پیام دادم، آن‌ها هم پیشنهادات مثبت به جلیلی دادند / جلیلی اما به من گفت کوتاه آمدن آمریکا به خاطر منطق قوی او بوده,سیاست
عنابستانی، نماینده‌ای که به صورت سرباز سیلی زد: پزشکیان لات است و شهید رییسی را بدون پسوند خطاب می‌کند,سیاست
همتی خطاب به جلیلی در مناظرات ۱۴۰۰: دنیا بدون حل مشکل تحریم با شما کار نمی‌کند؛ بهترین دوستان ما که چین و عراق هستند، پول‌های ما را در این شرایط نمی‌دهند، شما می‌گویید چه چیزی را خودمان حل کنیم؟,سیاست
کنایه آذری جهرمی به جلیلی: این‌ها دولت سایه اند، سایه برای خودشان و آفتاب سوزان برای مردم/ چای دبش برای اطرافیانشان و زندگی سخت برای مردم,سیاست
جلیلی پس از صدور قطعنامه ۱۹۲۹ علیه ایران در شورای امنیت، می‌گفت این قطعنامه خیلی مهم نیست/ جلیلی نظرش این بود که ما روی بند ۴۱ فصل هفت هستیم و مهم نیست، اما به گفته دکتر ظریف، اینگونه نبود، چرا که در بند ۴۲ مجوز اقدام نظامی علیه ایران داده می‌شود,سیاست
رهبر معظم انقلاب: مرحله دوم انتخابات ریاست جمهوری خیلی مهم است؛ کسانی که پیشرفت کشور را دوست دارند، در انتخابات شرکت کنند,سیاست
عباس عبدی به جلیلی: ایستاده‌اید، اما روی گُرده‌های خم شده مردم,سیاست
سخنگوی دولت: آمادگی دارم با هر یک از کاندیدا‌ها درباره عملکرد شهید رئیسی و دولت روحانی مناظره کنم,سیاست
پزشکیان و جلیلی عملگرایی و شعار,سیاست
تخت روانچی: ما توانستیم با برجام، یکی از مهم‌ترین مسائل سیاست خارجی را از طریق تعامل حل کنیم/ کسانی که فکر می‌کنند از طریق تقابل می‌توانند مشکلات را حل کنند، در اشتباه هستند/ یک سند زنده داریم که دولت شهید رئیسی هم به دنبال رفع تحریم در چارچوب «احیای برجام» بود,سیاست
سئوال: جلیلی با مانع تراشی، جلوی توافق احیای برجام در دولت رئیسی را گرفت؟ / صالحی: برجام در آستانه احیا بود؛ قرار بود شهید امیرعبداللهیان برای امضای توافق برود / در شورای عالی امنیت ملی پیشنهاد می‌کنند که خواسته‌ای را اضافه کنند و آن منجر به برهم خوردن توافق می‌شود,سیاست
ظریف: هیچ‌گاه برای هموطن خود از کلمه «مرگ» استفاده نمی‌کنیم، ما برای «زندگی» آمده ایم/ شعار ما «زنده باد مخالف من» است؛ نه «مرگ بر این و آن»,سیاست
عکس/ تبلیغات جلیلی در سازمان مدیریت پسماند شهرداری منطقه ۱۵ تهران,سیاست
امروز نطق زنده پزشکیان و جلیلی از تلویزیون پخش می‌شود,سیاست
عباس عبدی: عدم مشارکت اکثریت جامعه زنگ خطری است که باید شنیده شود,سیاست
عراقچی: برجام تحریم‌ها را برداشت و به برنامه هسته‌ای ما که از نظر شورای امنیت ممنوعه بود، مشروعیت بین‌المللی داد/ این قرارداد، پروژه امنیت سازی ایران را به طور کامل از بین برد,سیاست
ظریف: اگر پای صندوق رای حاضر نشویم، هشت سال آینده با کسانی روبه رو خواهیم بود که جز جهالت، تحجر و نابسامانی دستاوردی نداشته‌اند/ در آستانه انتخابات کارت هدیه ۳۰۰ هزار تومانی بین مردم توزیع کردند؛ باید بررسی شود این پول از کجا آمده/ باید مشخص شود پول از جیب کدام کاسب تحریم است,سیاست
